,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,Ag,,,,,,,,Au,,,,,,,,Al,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,979,99.4485,99.452,99.4451,99.4508,99.4723,99.4294,,979,99.0686,99.0901,99.0471,99.0865,99.2186,98.9544,,979,99.3536,99.5625,99.1447,99.3536,99.5625,99.1447
,980,99.4491,99.4525,99.4456,99.4513,99.4727,99.4299,,980,99.0718,99.0932,99.0504,99.0893,99.221,98.9576,,980,99.3591,99.5657,99.1524,99.3591,99.5657,99.1524
,981,99.4496,99.453,99.4462,99.4518,99.4731,99.4305,,981,99.075,99.0963,99.0536,99.092,99.2233,98.9607,,981,99.3642,99.5687,99.1597,99.3642,99.5687,99.1597
,982,99.4501,99.4536,99.4467,99.4522,99.4735,99.431,,982,99.0781,99.0994,99.0569,99.0947,99.2256,98.9638,,982,99.3691,99.5715,99.1666,99.3691,99.5715,99.1666
,983,99.4507,99.4541,99.4473,99.4527,99.4738,99.4315,,983,99.0812,99.1024,99.06,99.0974,99.2279,98.9669,,983,99.3736,99.5741,99.173,99.3736,99.5741,99.173
,984,99.4512,99.4546,99.4478,99.4532,99.4742,99.4321,,984,99.0843,99.1054,99.0632,99.1001,99.2302,98.97,,984,99.3778,99.5766,99.179,99.3778,99.5766,99.179
,985,99.4517,99.4551,99.4483,99.4536,99.4746,99.4326,,985,99.0874,99.1084,99.0663,99.1027,99.2324,98.973,,985,99.3817,99.5788,99.1847,99.3817,99.5788,99.1847
,986,99.4522,99.4556,99.4489,99.4541,99.475,99.4331,,986,99.0904,99.1113,99.0694,99.1053,99.2346,98.976,,986,99.3854,99.5809,99.19,99.3854,99.5809,99.19
,987,99.4528,99.4561,99.4494,99.4545,99.4754,99.4336,,987,99.0933,99.1142,99.0724,99.1078,99.2368,98.9789,,987,99.3888,99.5827,99.1949,99.3888,99.5827,99.1949
,988,99.4533,99.4566,99.4499,99.455,99.4758,99.4342,,988,99.0963,99.1171,99.0754,99.1104,99.2389,98.9819,,988,99.3919,99.5844,99.1994,99.3919,99.5844,99.1994
,989,99.4538,99.4571,99.4504,99.4554,99.4762,99.4347,,989,99.0992,99.12,99.0784,99.1129,99.241,98.9847,,989,99.3948,99.586,99.2036,99.3948,99.586,99.2036
,990,99.4543,99.4576,99.451,99.4559,99.4766,99.4352,,990,99.1021,99.1228,99.0814,99.1154,99.2432,98.9876,,990,99.3974,99.5873,99.2074,99.3974,99.5873,99.2074
,991,99.4548,99.4581,99.4515,99.4563,99.4769,99.4357,,991,99.1049,99.1256,99.0843,99.1178,99.2452,98.9904,,991,99.3998,99.5885,99.211,99.3998,99.5885,99.211
,992,99.4553,99.4586,99.452,99.4567,99.4773,99.4362,,992,99.1077,99.1283,99.0872,99.1203,99.2473,98.9932,,992,99.4019,99.5896,99.2142,99.4019,99.5896,99.2142
,993,99.4558,99.4591,99.4525,99.4572,99.4777,99.4367,,993,99.1105,99.131,99.09,99.1227,99.2493,98.996,,993,99.4038,99.5905,99.2171,99.4038,99.5905,99.2171
,994,99.4563,99.4596,99.453,99.4576,99.478,99.4372,,994,99.1133,99.1337,99.0929,99.125,99.2513,98.9987,,994,99.4054,99.5912,99.2197,99.4054,99.5912,99.2197
,995,99.4567,99.46,99.4535,99.458,99.4784,99.4377,,995,99.116,99.1364,99.0957,99.1274,99.2533,99.0014,,995,99.4069,99.5918,99.2219,99.4069,99.5918,99.2219
,996,99.4572,99.4605,99.454,99.4584,99.4787,99.4381,,996,99.1187,99.139,99.0984,99.1297,99.2553,99.0041,,996,99.4081,99.5922,99.2239,99.4081,99.5922,99.2239
,997,99.4577,99.4609,99.4544,99.4589,99.4791,99.4386,,997,99.1214,99.1416,99.1012,99.132,99.2573,99.0068,,997,99.4091,99.5925,99.2256,99.4091,99.5925,99.2256
,998,99.4582,99.4614,99.4549,99.4593,99.4794,99.4391,,998,99.124,99.1442,99.1039,99.1343,99.2592,99.0094,,998,99.4098,99.5926,99.227,99.4098,99.5926,99.227
,999,99.4586,99.4618,99.4554,99.4597,99.4798,99.4395,,999,99.1266,99.1467,99.1065,99.1365,99.2611,99.012,,999,99.4104,99.5926,99.2282,99.4104,99.5926,99.2282
,1000,99.4591,99.4623,99.4559,99.4601,99.4801,99.44,,1000,99.1292,99.1493,99.1092,99.1388,99.263,99.0145,,1000,99.4107,99.5925,99.229,99.4107,99.5925,99.229
,1001,99.4595,99.4627,99.4563,99.4605,99.4805,99.4405,,1001,99.13,99.1501,99.11,99.1393,99.2634,99.0151,,1001,99.4108,99.5921,99.2295,99.4108,99.5921,99.2295
,1002,99.46,99.4632,99.4568,99.4609,99.4808,99.4409,,1002,99.1309,99.1509,99.1109,99.1397,99.2638,99.0157,,1002,99.4107,99.5916,99.2298,99.4107,99.5916,99.2298
,1003,99.4604,99.4636,99.4572,99.4613,99.4811,99.4414,,1003,99.1316,99.1516,99.1117,99.1402,99.2642,99.0163,,1003,99.4103,99.591,99.2297,99.4103,99.591,99.2297
,1004,99.4609,99.464,99.4577,99.4616,99.4815,99.4418,,1004,99.1324,99.1524,99.1125,99.1407,99.2645,99.0168,,1004,99.4098,99.5902,99.2295,99.4098,99.5902,99.2295
